id,Long,Lat,Lat and Long
5118,36.69029559,-3.3481006,aaaBaaaaBB
5119,33.49245521,-3.00013965,aaaBaaBBBa
5120,37.94935597,-4.13797711,aaaaBaaaaB
5121,36.93386583,-7.13289579,aaaBaaBBBB
5122,37.66484408,-6.16819858,aaaaBaBBBB
5123,36.12282731,-8.31638229,aaaBBaaaBa
5124,35.18671029,-8.74101857,aaaaBBBBaB
5125,37.60851144,-3.1979029,aaaBaBBaaa
5126,29.99300682,-4.99347967,aaaaBaaBaB
5127,37.40579702,-9.59509714,aaaaBaBBBa
5128,34.47986812,-9.17079594,aaaaaaBaaa
5129,36.7810419,-3.50357608,aaaaaBBBaB
5130,31.77279661,-1.00058519,aaaaaaaaaB
5131,0,-2.00E-08,aaaaBBaBBB
5132,35.8349719,-7.40533896,aaaaBBBaaa
5133,31.17125013,-1.4491019,aaaaaBaBaa
5134,33.91570367,-9.43811085,aaaaBaBaaa
5135,34.91312851,-8.62965073,aaaaBBBBaB
5136,36.54690645,-5.75481399,aaaBBaaaaa
5139,33.28507791,-8.45327291,aaaaaBaBBa
5140,39.33218639,-10.10729067,aaaaBaaaBa
5144,35.35831502,-10.8652562,aaaaBBaBaB
5145,31.66540008,-8.53261571,aaaBaaBBaB
5146,38.56923837,-5.8853709,aaaBaBaaBa
5147,37.61435903,-6.13683441,aaaaBaBBBB
5148,37.06596366,-2.92134033,aaaBaaaBaB
5149,39.63363755,-10.759841,aaaaaaBBaB
5150,31.74384214,-1.47299256,aaaaaaaaaB
5152,34.62044752,-5.16873366,aaaaaBBBBB
5153,36.42407587,-6.31885413,aaaBaBBaBa
5154,32.74205478,-4.93850041,aaaaaBaaBa
5155,31.78133278,-1.39891563,aaaaaaaaaB
5158,35.05932267,-8.889454,aaaaBaBaaB
5159,34.56585535,-9.33887488,aaaaaaBaaa
5160,37.46073981,-3.81764106,aaaBaaBBaa
5161,35.66233782,-5.95116757,aaaaBaBaBB
5162,34.72707253,-4.8645809,aaaaaBBBBB
5163,39.12651326,-6.99545576,aaaaBaBBaa
5164,36.04698194,-4.85144572,aaaBaaaBaa
5165,34.67676879,-5.10988118,aaaaaBBBBB
5167,38.98455545,-6.76488679,aaaBaBBaaB
5168,36.74011358,-7.23015017,aaaaaBaBaB
5170,37.57892761,-6.12341566,aaaaBaBBBB
5171,37.66622699,-3.68515253,aaaBaaBBaa
5172,34.67638592,-9.33175291,aaaaaaBaaa
5173,37.31903191,-3.22387606,aaaBaaaBaB
5174,33.79658187,-9.46828242,aaaaBaBaaa
5175,39.20497572,-7.68485253,aaaaBBBaBB
5176,34.9943964,-8.47455757,aaaaBBBBaB
5177,36.85589548,-3.64886852,aaaaaBBBaB
5179,38.25283328,-4.6073841,aaaaaBBaaa
5180,36.23590204,-10.27468632,aaaBaBaaBB
5182,39.14846671,-7.65808068,aaaaBBBaBB
5183,36.9459682,-7.82094594,aaaaaBaBaB
5184,33.65889641,-9.32006256,aaaaBaBaaa
5185,30.60526782,-2.7342892,aaaBaaBaaa
5187,37.52938616,-6.43225058,aaaaBaBBBB
5188,38.53033074,-5.40035,aaaBaBaaBa
5189,35.33823457,-4.41791248,aaaaBBaaaa
5190,34.79425929,-9.73559349,aaaBaaBaaB
5191,35.54254132,-7.7167914,aaaBaBBaBB
5192,34.91353509,-8.96879108,aaaaBaBaaB
5193,35.66616058,-10.40523226,aaaaBBaBaB
5194,34.04983622,-1.97648913,aaaBaaaaaB
5195,31.58780546,-1.4180961,aaaaaaaaaB
5198,33.45365455,-2.14726839,aaaBaBBBaB
5199,38.65420889,-10.65919148,aaaaaaaaaa
5201,33.68268238,-3.04589773,aaaBaaBBBa
5202,35.55662122,-4.36491627,aaaaBBaaaa
5204,33.13771998,-2.51900361,aaaaaaBBaa
5205,32.02180564,-3.306814,aaaaBaBBaB
5206,38.99081825,-6.53651936,aaaBaBBaaB
5207,36.65646009,-3.18593072,aaaBaaaaBB
5208,34.78302562,-4.84989146,aaaaaBBBBB
5209,36.0576432,-10.61070049,aaaBaBaaBB
5211,38.34045531,-4.8540245,aaaaaaaBBB
5212,31.53104898,-7.97774109,aaaBaaBBaB
5213,37.57858105,-5.43667741,aaaaBaBBBB
5214,31.52265369,-1.51360411,aaaaaaaaaB
5215,35.15399709,-4.72616809,aaaaaBBBBB
5216,39.02815464,-10.07882804,aaaaBaaaBa
5218,33.95281269,-9.50457136,aaaaBaBaaa
5219,33.74021764,-9.57327895,aaaaBaBaaa
5220,32.58070579,-9.02073084,aaaaaBBBaa
5223,32.28771876,-3.78956678,aaaaBBaaBB
5224,33.96848434,-9.43206593,aaaaBaBaaa
5225,39.03333973,-6.70197691,aaaBaBBaaB
5226,34.71884374,-11.16661893,aaaaBBBaaB
5227,34.7532262,-9.08492841,aaaaBaBaaB
5228,31.54587642,-1.43616212,aaaaaaaaaB
5229,0,-2.00E-08,aaaaBBaBBB
5230,33.78834253,-3.51235983,aaaaaBBaaB
5231,32.30510159,-4.18891968,aaaaaaBBBa
5233,39.40196011,-10.92420851,aaaaaaBBaB
5234,31.39018044,-7.25855597,aaaaaaBaBa
5235,37.29245645,-3.276501,aaaBaaaBaB
5238,31.13279874,-1.72921469,aaaaaBaBaa
5239,30.51765176,-3.54796745,aaaaBBBBaa
5240,39.1080119,-4.82891742,aaaBaBBBBa
5241,30.60380511,-2.4451428,aaaBaaBaaa
5242,35.93521263,-7.53714189,aaaaBBBaaa
5244,31.04841953,-7.51609964,aaaaaaBaBa
5246,29.67088685,-4.76987811,aaaaBaaBaB
5247,34.86527247,-8.80511669,aaaaBaBaaB
5248,37.03022761,-3.35981935,aaaaaaBBBB
5249,33.36774517,-3.72557758,aaaaBBBaBa
5250,33.3578108,-4.01648793,aaaaBBBaBa
5251,35.12234372,-8.56096358,aaaaBBBBaB
5252,39.17923325,-6.97055507,aaaaBaBBaa
5253,39.68078382,-9.62244098,aaaaBaaaBa
5254,33.66099037,-8.99485134,aaaaBaaaaa
5255,32.92815251,-9.00010771,aaaaaBBBaa
5256,35.45618105,-4.19519658,aaaaBBaaaa
5257,34.32279772,-2.98530436,aaaaBaaBBB
5258,36.97377056,-7.67593224,aaaaaBaBaB
5259,33.82977656,-9.15906646,aaaaBaaaaa
5260,34.27592798,-2.97724886,aaaaBaaBBB
5261,39.22548257,-7.22714246,aaaBaaaBBB
5262,36.90744425,-3.36867315,aaaaaaBBBB
5263,34.81530679,-11.31492603,aaaaBBBaaB
5264,30.83838547,-2.96130319,aaaBaaBaaa
5265,36.74133473,-3.32908379,aaaBaaaaBB
5266,33.20430741,-2.66900266,aaaaaBBaBB
5268,32.86881339,-4.12013996,aaaaBBBaBa
5269,37.98560626,-4.38549714,aaaaBaaaaB
5271,34.98708465,-10.94000425,aaaaBBBaaB
5272,31.22207603,-6.37376568,aaaaBBBBBB
5273,39.06109025,-7.63087443,aaaaBBBaBB
5275,34.58889552,-9.28133665,aaaaaaBaaa
5276,32.90339297,-9.16657454,aaaaaBBBaa
5277,32.14169344,-2.4380498,aaaBaBaBaB
5278,37.94533643,-9.67155947,aaaaaaaBaa
5279,31.26287089,-1.6133705,aaaaaBaBaa
5280,33.56459862,-3.55677799,aaaaaBBaaB
5282,36.54098567,-6.25137156,aaaaaBaBBB
5283,35.77286165,-5.11749367,aaaBaaaBaa
5284,33.77514745,-9.57230723,aaaaBaBaaa
5286,34.5254161,-1.74709942,aaaBaBaaaa
5287,35.98818355,-6.2386316,aaaaBaBaBB
5288,34.06603878,-1.65101323,aaaBaaaaaB
5289,35.63356833,-3.36001844,aaaBBaaaBB
5291,0,-2.00E-08,aaaaBBaBBB
5292,33.12894172,-3.75232511,aaaaBBBaBa
5293,33.52933861,-8.93666935,aaaaBaaaaa
5294,36.69453944,-8.83140249,aaaaBaBBBa
5295,38.39615592,-5.1471588,aaaaaaaBBB
5296,37.06401528,-7.75917667,aaaaaBaBaB
5297,38.42777176,-6.64347954,aaaaaaaBaB
5298,33.0189786,-5.23806189,aaaaaaaBBa
5299,31.45963189,-1.56570273,aaaaaaaaaB
5301,34.73724345,-9.71160239,aaaBaaBaaB
5302,35.68248941,-10.45789639,aaaaBBaBaB
5303,33.78157828,-8.77869499,aaaaBaaaaa
5304,33.83867904,-9.54289102,aaaaBaBaaa
5305,38.77816409,-10.9290341,aaaaaaaaaa
5307,37.02724758,-3.31885157,aaaaaaBBBB
5308,31.24544971,-1.14779377,aaaaaBaBaa
5309,38.79882405,-4.85687702,aaaBaBBBBa
5310,33.35386364,-7.83188349,aaaaaBaBBa
5311,33.61826748,-9.22787535,aaaaBaaaaa
5312,34.3070454,-2.98867348,aaaaBaaBBB
5313,34.40943107,-4.27270549,aaaaBBaBBa
5314,33.03935396,-2.57036559,aaaaaaBBaa
5315,38.79694135,-6.61248014,aaaBaBBaaB
5317,35.42809062,-10.57051703,aaaaBBaBaB
5318,38.86304405,-6.78593246,aaaBaBBaaB
5319,35.88213758,-5.30918359,aaaBaaaBaa
5320,38.95030241,-5.48128718,aaaBaBBBBa
5321,35.31917099,-5.38640445,aaaaaBBBBB
5322,38.86182033,-10.53178284,aaaaaaaaaa
5323,37.21702839,-3.24759698,aaaBaaaBaB
5324,35.91165658,-6.08567915,aaaaBaBaBB
5325,33.70712251,-9.56888051,aaaaBaBaaa
5327,34.45307464,-4.69029288,aaaBaBaBaa
5329,37.26258303,-3.22063082,aaaBaaaBaB
5330,37.59438172,-3.246389,aaaBaBBaaa
5331,30.39110654,-5.10686283,aaaaBaaBaB
5332,34.28737811,-2.97662346,aaaaBaaBBB
5333,36.98925322,-7.39912909,aaaaaBaBaB
5334,36.01662653,-10.76174319,aaaBaBaaBB
5335,34.5074261,-9.8965962,aaaBaaBaaB
5336,32.32671329,-4.11270985,aaaaaaBBBa
5337,38.90588235,-6.44382054,aaaBaBBaaB
5338,31.20953584,-7.84710999,aaaaaaBaBa
5339,36.72016629,-3.34968488,aaaBaaaaBB
5340,32.98507361,-9.33560029,aaaaaBBBaa
5341,34.76049056,-9.71708098,aaaBaaBaaB
5342,31.4545682,-2.64347173,aaaBaBBBBB
5343,34.94604278,-10.95250927,aaaaBBBaaB
5344,33.24768854,-8.94977001,aaaaaBaBBa
5346,38.98087537,-10.82560602,aaaaaaaaaa
5347,0,-2.00E-08,aaaaBBaBBB
5348,34.93539359,-6.0052901,aaaaBaaBaa
5350,37.26458379,-3.47168395,aaaaaBBBBa
5351,36.69417839,-8.13820286,aaaaaaaaBB
5352,37.20988804,-3.24563985,aaaBaaaBaB
5353,38.19314056,-4.6497423,aaaaaBBaaa
5354,33.89386599,-4.22969148,aaaaBBaBBa
5355,30.14457818,-4.53696103,aaaaBaaBaB
5356,31.73891535,-1.00334466,aaaaaaaaaB
5357,36.76381992,-3.3890173,aaaaaBBBaB
5359,35.44111454,-8.09576672,aaaaBBaaaB
5360,33.10935477,-3.91167795,aaaaBBBaBa
5361,36.63543482,-3.2243495,aaaBaaaaBB
5362,31.50861236,-1.25593758,aaaaaaaaaB
5363,35.4539185,-10.61344085,aaaaBBaBaB
5364,36.68597224,-8.4331672,aaaaaaaaBB
5365,39.18590342,-9.63203885,aaaaBaaaBa
5366,38.56372529,-11.20126227,aaaaaaaaaa
5367,32.2975615,-4.27580228,aaaaaaBBBa
5368,34.67794808,-9.67910065,aaaBaaBaaB
5369,39.45196062,-10.03185162,aaaaBaaaBa
5370,0,-2.00E-08,aaaaBBaBBB
5372,37.01145372,-6.02407405,aaaaaBaBBB
5373,33.40645741,-2.83602734,aaaaaBBaBB
5374,34.34411616,-9.33701406,aaaBaBBBaa
5375,32.6725764,-2.50538339,aaaaaaBBaa
5376,37.56434282,-3.02110199,aaaBaBBaaa
5378,34.14385837,-3.04248846,aaaaBaaBBB
5380,32.27271074,-3.34791854,aaaaBaBBaB
5381,38.04986244,-4.26577332,aaaaBaaaaB
5384,35.55665021,-5.30381994,aaaBaaaBaa
5385,34.31368429,-8.6803019,aaaaaaBaBB
5386,34.79968142,-4.89717225,aaaaaBBBBB
5387,32.50271398,-4.14702706,aaaaaaBBBa
5388,31.11780665,-1.34263636,aaaaaBaBaa
5391,35.36026109,-8.3880233,aaaaBBaaaB
5392,31.84898544,-4.98367036,aaaaaBaaBa
5393,33.03193063,-3.73885607,aaaaBBBaBa
5395,35.44987163,-4.33790404,aaaaBBaaaa
5396,34.74944754,-8.76451125,aaaaBaBaaB
5398,36.7986779,-3.49590432,aaaaaBBBaB
5400,36.68245205,-8.12989814,aaaaaaaaBB
5401,34.72771419,-8.83193414,aaaaBaBaaB
5402,37.37551939,-3.30325339,aaaaaBBBBa
5403,32.89213065,-9.29711327,aaaaaBBBaa
5404,35.93555477,-5.95092594,aaaaBaBaBB
5407,37.78889892,-6.7958629,aaaaBaBaBa
5408,34.74015688,-9.85878511,aaaBaaBaaB
5409,30.15749476,-4.47639952,aaaaBaaBaB
5410,31.66611502,-8.65944288,aaaBaaBBaB
5412,38.97025717,-5.41865684,aaaBaBBBBa
5413,34.75524834,-8.75386505,aaaaBaBaaB
5414,34.69897693,-5.06249144,aaaaaBBBBB
5415,32.0875088,-3.45161795,aaaaBaBBaB
5416,30.8836665,-3.18403905,aaaaBBBBaa
5417,0,-2.00E-08,aaaaBBaBBB
5418,38.9940733,-6.7338543,aaaBaBBaaB
5419,30.9040832,-2.88121738,aaaBaaBaaa
5420,37.19487077,-6.27212013,aaaaBaBBBB
5421,38.83779189,-5.27197643,aaaBaBBBBa
5422,38.24479076,-4.88995847,aaaaaaaBBB
5423,33.31076648,-7.94456456,aaaaaBaBBa
5424,31.60613632,-8.02180206,aaaBaaBBaB
5425,33.9937318,-9.44450503,aaaaBaBaaa
5426,29.81013089,-4.52854672,aaaaBaaBaB
5427,36.72751435,-3.35640137,aaaBaaaaBB
5428,36.00810832,-9.08710481,aaaBaaBaBB
5429,34.70043242,-5.75580559,aaaaBaaBaa
5431,33.88410737,-9.28372289,aaaaBaBaaa
5432,36.71686647,-3.45543721,aaaaaBBBaB
5433,33.96239326,-9.24350876,aaaBaBBBaa
5434,36.84543554,-3.49205923,aaaaaBBBaB
5435,33.04182248,-4.10986456,aaaaBBBaBa
5436,34.1302749,-2.90690605,aaaaBaaBBB
5437,35.68428707,-5.92357597,aaaaBaBaBB
5438,36.66495698,-8.35687467,aaaaaaaaBB
5440,34.61200703,-9.02565009,aaaaaaBaaa
5441,35.0595328,-11.53706812,aaaaBBBaaB
5442,29.73521068,-4.72675756,aaaaBaaBaB
5444,32.66957989,-8.80509213,aaaaaBBBaa
5445,34.9055228,-4.82357242,aaaaaBBBBB
5446,31.57478834,-8.41939467,aaaBaaBBaB
5449,38.34286378,-4.9710773,aaaaaaaBBB
5450,33.89514626,-4.28992635,aaaaBBaBBa
5451,31.74478826,-3.3148377,aaaaBaBBaB
5452,34.74502032,-4.77106127,aaaaaBBBBB
5454,0,-2.00E-08,aaaaBBaBBB
5455,31.3660232,-8.25477048,aaaBaaBBaB
5457,35.23839901,-5.17273717,aaaaaBBBBB
5459,37.03531771,-7.78681997,aaaaaBaBaB
5460,38.66117737,-5.80495276,aaaBaBaaBa
5461,29.87646341,-4.60070161,aaaaBaaBaB
5462,34.2945741,-1.68466587,aaaaBBaBaa
5463,37.93151038,-7.24397542,aaaBaaaBBa
5464,37.0432101,-5.40515365,aaaaaBaBBB
5465,34.10069096,-1.9065611,aaaBaaaaaB
5466,33.73674725,-4.19679299,aaaaBBaBBa
5467,35.66808499,-10.3899165,aaaaBBaBaB
5469,35.75202087,-2.91090655,aaaBBaaaBB
5471,38.57377026,-5.03900659,aaaaaaaBBB
5472,37.02596348,-7.64003911,aaaaaBaBaB
5473,34.5289486,-5.64953625,aaaaBaaBaa
5474,32.25076666,-5.22484953,aaaaaBaaBa
5475,31.83199767,-3.3774305,aaaaBaBBaB
5476,34.85104534,-4.5806189,aaaBaBaBaa
5477,33.79485172,-9.26298469,aaaaBaBaaa
5478,35.53429467,-10.82209628,aaaaBBaBaB
5479,31.16623406,-1.7757328,aaaaaBaBaa
5481,37.13883662,-6.7810193,aaaBaaBBBB
5482,37.45534262,-3.34967291,aaaaaBBBBa
5484,34.09327327,-1.0522714,aaaaBBaBaa
5485,35.37331692,-7.99629621,aaaaBBaaaB
5486,37.49511403,-3.34331788,aaaaaBBBBa
5489,32.50451787,-3.63337165,aaaaBBaaBB
5490,38.07456542,-4.46613143,aaaaBaaaaB
5492,40.24624596,-10.3416774,aaaaaBBaBa
5493,30.14413278,-4.53622829,aaaaBaaBaB
5495,39.15529297,-7.00286518,aaaaBaBBaa
5496,37.03208363,-7.06310485,aaaBaaBBBB
5497,37.67366053,-6.26964012,aaaaBaBBBB
5498,37.57861742,-10.85659326,aaaBaaaaBa
5499,36.67487052,-6.31740574,aaaaaBaBBB
5500,34.92588147,-11.11987317,aaaaBBBaaB
5502,32.17392964,-5.03342774,aaaaaBaaBa
5503,35.67029798,-4.29382315,aaaaBBaaaa
5504,34.65854984,-1.85669998,aaaBaBaaaa
5505,34.39494464,-3.17157856,aaaaBaaBBB
5506,37.43579984,-3.29332465,aaaaaBBBBa
5507,31.03723175,-5.10964914,aaaaBBBBBB
5508,36.02491348,-10.54744062,aaaBaBaaBB
5509,32.26006737,-4.18933064,aaaaaaBBBa
5511,37.94503039,-4.46094633,aaaaBaaaaB
5512,0,-2.00E-08,aaaaBBaBBB
5513,38.40703996,-6.12060269,aaaBaBaaBa
5515,34.07195847,-9.23541649,aaaBaBBBaa
5517,0,-2.00E-08,aaaaBBaBBB
5518,36.93890079,-3.38511876,aaaaaaBBBB
5519,33.81551662,-9.47302139,aaaaBaBaaa
5520,36.92467979,-6.10333862,aaaaaBaBBB
5521,36.25858398,-8.18818927,aaaBBaaaBa
5523,34.79957089,-1.84046583,aaaBaBaaaa
5524,37.11052542,-3.31445176,aaaBaaaBaB
5525,30.44939668,-3.70856471,aaaaBBBBaa
5528,30.04448308,-4.53099715,aaaaBaaBaB
5530,38.67028172,-5.80547747,aaaBaBaaBa
5533,35.47435099,-7.46191846,aaaBaBBaBB
5534,32.44458611,-3.51831176,aaaaBBaaBB
5535,30.69755198,-2.65827252,aaaBaaBaaa
5536,39.18632287,-8.77968802,aaaBaBaaaB
5537,34.34435381,-2.01976468,aaaBaBaaaa
5538,35.51845619,-6.57081965,aaaaBaBaBB
5539,31.9638369,-3.54638163,aaaaBaBBaB
5540,37.85450184,-4.12737723,aaaaBaaaaB
5541,38.26905434,-4.6354712,aaaaaBBaaa
5542,33.44941168,-3.63797779,aaaaaBBaaB
5543,37.92307937,-9.89915992,aaaaaaaBaa
5544,37.359906,-3.31746001,aaaaaBBBBa
5545,34.00275296,-1.14497676,aaaaBBaBaa
5546,0,-2.00E-08,aaaaBBaBBB
5548,35.02321539,-8.69891426,aaaaBBBBaB
5549,32.14259069,-3.33811543,aaaaBaBBaB
5550,30.06038588,-4.66218346,aaaaBaaBaB
5551,31.60949127,-1.83045476,aaaaaaaaaB
5552,35.86809686,-6.41332573,aaaaBaBaBB
5553,34.69602933,-1.73324128,aaaBaBaaaa
5554,37.02240317,-7.63781251,aaaaaBaBaB
5555,34.9526958,-9.17394745,aaaaBaaBBa
5556,40.11258344,-10.45052143,aaaaaBBaBa
5558,39.38802644,-7.10977593,aaaaBaaaBB
5559,33.63593684,-3.33688512,aaaBaaBBBa
5561,34.53599908,-9.78109116,aaaBaaBaaB
5562,36.99682521,-7.59934122,aaaaaBaBaB
5563,31.04039338,-3.09913295,aaaaBBBBaa
5564,38.35619936,-6.37604644,aaaaaaaBaB
5565,38.78562722,-5.07070201,aaaBaBBBBa
5568,33.4986097,-3.15738787,aaaBaaBBBa
5569,31.54604731,-1.84218986,aaaaaaaaaB
5570,34.41122808,-1.36522211,aaaaBBaBaa
5571,35.34437941,-9.8321104,aaaaaBaaaa
5573,37.81141997,-6.83351676,aaaaBaBaBa
5574,33.16544743,-8.41771454,aaaaaBaBBa
5575,34.72926726,-9.71734702,aaaBaaBaaB
5578,32.83575212,-9.1578842,aaaaaBBBaa
5579,36.66960898,-6.32210537,aaaaaBaBBB
5580,38.7926499,-10.56868536,aaaaaaaaaa
5581,34.86675353,-10.73666805,aaaaBBBBBa
5582,31.08098544,-6.52149926,aaaaBBBBBB
5583,32.2085787,-3.26155979,aaaaBaBBaB
5584,37.74798339,-6.00430253,aaaaBaBBBB
5585,34.81598779,-11.30524036,aaaaBBBaaB
5587,33.85914195,-9.47371442,aaaaBaBaaa
5588,34.89655399,-4.83032896,aaaaaBBBBB
5589,0,-2.00E-08,aaaaBBaBBB
5590,34.47184691,-9.7644069,aaaBaaBaaB
5592,34.5007529,-8.55592576,aaaaaaBaBB
5593,37.69643677,-3.80972111,aaaBaaBBaa
5594,37.75677988,-6.90707316,aaaaBaBaBa
5595,33.913798,-9.64924192,aaaaBaBaaa
5597,30.35815871,-5.63509044,aaaaBBBBBB
5598,36.75830494,-3.4023795,aaaaaBBBaB
5599,34.70279521,-9.8134903,aaaBaaBaaB
5600,30.86151597,-1.26960586,aaaaaBaBaa
5601,36.46090266,-6.32820389,aaaBaBBaBa
5602,36.7402637,-9.10126455,aaaaBaBBBa
5603,33.38714054,-1.90286731,aaaBaBBBaB
5605,38.97882914,-6.52315401,aaaBaBBaaB
5606,37.14051688,-3.17282322,aaaBaaaBaB
5607,36.7148664,-3.35564664,aaaBaaaaBB
5609,37.26904796,-3.27474186,aaaBaaaBaB
5610,34.47325182,-8.99872505,aaaaaaBaaa
5611,39.61540209,-10.02598164,aaaaBaaaBa
5612,33.78961838,-3.62015188,aaaaaBBaaB
5613,34.9447639,-9.85652161,aaaaaBaaaa
5614,34.05765875,-6.01446261,aaaaBaaBaa
5615,33.66475408,-8.76377476,aaaaBaaaaa
5616,37.38058237,-3.33389636,aaaaaBBBBa
5617,35.73560003,-7.8346129,aaaBaBBaBB
5618,31.20591253,-2.89802761,aaaBaBBBBB
5619,30.54619569,-5.72037441,aaaaBBBBBB
5621,37.04549687,-6.17619083,aaaaaBaBBB
5622,34.00599258,-3.53077405,aaaaaBBaaB
5623,32.61715752,-8.75877278,aaaaaBBBaa
5624,35.74684545,-6.36122146,aaaaBaBaBB
5625,34.02246778,-8.84835222,aaaaaaBaBB
5626,35.70143126,-6.41427366,aaaaBaBaBB
5627,37.20539184,-2.84685068,aaaBaaaBaB
5628,35.60382448,-7.8354713,aaaBaBBaBB
5629,36.91431072,-3.17713244,aaaaaaBBBB
5630,37.04629423,-5.41160821,aaaaaBaBBB
5631,31.4978704,-1.73028452,aaaaaaaaaB
5633,36.01446733,-10.71209387,aaaBaBaaBB
5635,37.11435949,-3.19682219,aaaBaaaBaB
5636,34.63594322,-1.87999504,aaaBaBaaaa
5637,35.73624204,-7.79173855,aaaBaBBaBB
5638,38.85896847,-6.78290499,aaaBaBBaaB
5639,35.88192871,-6.68434718,aaaaBaBaBB
5640,36.8894827,-6.74137235,aaaBaaBBBB
5641,34.67971487,-8.84396643,aaaaBaBaaB
5642,38.28773278,-4.6377217,aaaaaBBaaa
5643,38.2378065,-4.4818325,aaaaaBBaaa
5644,36.64721166,-3.33067803,aaaBaaaaBB
5645,39.17882549,-6.90421118,aaaaBaBBaa
5646,34.40513378,-3.0789244,aaaaBaaBBB
5648,38.65492548,-10.66544438,aaaaaaaaaa
5649,34.07957387,-1.63739975,aaaBaaaaaB
5650,36.65094506,-8.14331712,aaaaaaaaBB
5651,33.39775322,-2.58615334,aaaaaBBaBB
5652,35.09682153,-9.55722455,aaaaBaaBBa
5653,32.71514488,-3.85034048,aaaaBBaaBB
5654,30.79147161,-1.0395124,aaaaaBaBaa
5655,38.5173125,-5.39506098,aaaBaBaaBa
5657,39.97816535,-10.40674458,aaaaaBBaBa
5658,32.33436502,-4.49177004,aaaaaaBBBa
5659,31.18327419,-1.48814136,aaaaaBaBaa
5660,38.23872302,-4.5568647,aaaaaBBaaa
5662,38.35888557,-10.88573057,aaaaaaaaaa
5663,29.8989621,-4.85372347,aaaaBaaBaB
5665,36.85209864,-3.14589552,aaaaaaBBBB
5666,32.28195843,-2.50648714,aaaBaBaBaB
5668,39.37430755,-10.96545854,aaaaaaBBaB
5669,35.44559274,-8.09781152,aaaaBBaaaB
5670,36.61830376,-3.25800994,aaaBaaaaBB
5671,35.8627635,-10.56296574,aaaaBBaBaB
5672,35.3209063,-3.50196368,aaaBBaaaBB
5675,38.75106915,-7.98550947,aaaaBBBaBB
5676,37.87604238,-9.870742,aaaaaaaBaa
5678,33.04952766,-9.10356059,aaaaaBBBaa
5679,37.0359503,-7.79366685,aaaaaBaBaB
5680,35.17993137,-9.23525988,aaaaBaaBBa
5683,35.26374148,-10.51848383,aaaaBBaBaB
5684,38.35790333,-6.63540794,aaaaaaaBaB
5685,33.25127731,-3.10225535,aaaaaBaaaB
5687,31.5698554,-1.61617051,aaaaaaaaaB
5688,34.37831887,-2.93372355,aaaaBaaBBB
5689,35.86160923,-10.55508226,aaaaBBaBaB
5690,30.63722758,-2.45409081,aaaBaaBaaa
5691,31.80282818,-1.34185117,aaaaaaaaaB
5692,36.68290649,-8.15055839,aaaaaaaaBB
5693,34.24196031,-9.37829765,aaaBaBBBaa
5694,36.64906137,-3.15395883,aaaBaaaaBB
5695,38.38807508,-6.33496522,aaaaaaaBaB
5697,33.94948273,-9.41087735,aaaaBaBaaa
5698,0,-2.00E-08,aaaaBBaBBB
5699,35.57666522,-3.7485029,aaaBBaaaBB
5700,36.75054863,-3.43557291,aaaaaBBBaB
5701,31.36546139,-7.97098509,aaaaaaBaBa
5702,33.37181104,-3.8611134,aaaaBBBaBa
5703,35.36285227,-1.9583084,aaaBaBaaaa
5705,31.50948887,-2.76211672,aaaBaBBBBB
5707,0,-2.00E-08,aaaaBBaBBB
5708,33.64841082,-2.81289715,aaaaaBBaBB
5709,36.79288836,-7.19382829,aaaBaaBBBB
5710,33.74362189,-9.57245235,aaaaBaBaaa
5711,37.32720454,-3.30341718,aaaaaBBBBa
5713,36.37114514,-8.77812648,aaaaaBaaBB
5714,39.00001244,-6.48693753,aaaBaBBaaB
5715,31.70232419,-1.21097603,aaaaaaaaaB
5716,31.74075175,-8.53241512,aaaBaaBBaB
5718,31.52254456,-1.59358622,aaaaaaaaaB
5719,36.66451343,-8.38561808,aaaaaaaaBB
5720,37.48890742,-3.49084718,aaaaaBBBBa
5721,31.37236028,-2.66191778,aaaBaBBBBB
5722,40.19161942,-10.28482397,aaaaaBBaBa
5723,34.62061994,-9.03329299,aaaaaaBaaa
5724,38.35403379,-10.89067534,aaaaaaaaaa
5725,32.20540538,-3.4665361,aaaaBaBBaB
5726,0,-2.00E-08,aaaaBBaBBB
5727,34.67769671,-5.04221843,aaaaaBBBBB
5728,35.63897952,-7.84050378,aaaBaBBaBB
5729,38.24245108,-6.07942525,aaaBaBaaBa
5730,33.16319817,-9.23852884,aaaaaBBBaa
5731,36.60147684,-7.00520896,aaaBaBBaBa
5732,31.65114685,-2.78418345,aaaBaBBBBB
5733,39.86400669,-10.2149394,aaaaaBBaBa
5734,31.61062947,-7.95849149,aaaBaaBBaB
5735,33.48370536,-4.42276772,aaaaaaaBBa
5736,34.77724163,-5.33679916,aaaaaBBBBB
5737,37.59109447,-6.15127405,aaaaBaBBBB
5738,31.20848951,-8.48246201,aaaBaaBBaB
5739,36.04484963,-10.69733522,aaaBaBaaBB
5740,35.20796902,-9.77719155,aaaaaBaaaa
5741,34.29619233,-1.67698853,aaaaBBaBaa
5742,36.69504581,-3.38171956,aaaBaaaaBB
5743,35.14369064,-11.02377169,aaaaBBBaaB
5744,31.43722807,-1.19897064,aaaaaaaaaB
5745,36.10216872,-10.28960633,aaaBaBaaBB
5746,40.07782543,-10.34690506,aaaaaBBaBa
5748,36.0396388,-6.85948249,aaaBaBBaBa
